likes,comments,views,reposts,text,date,time,attachments
33,6,3201,10,Роботизированные птицы-шпионы от Midjourney,1700611500,2023-11-22 03:05:00,5
0,0,1111,1,,1700593500,2023-11-21 22:05:00,1
21,3,3082,9,"Нейросети создавали для того, чтобы мир увидел, как выглядит Шрек-скуф – он сидит дома, впахивает 5/2 и играет в танки.",1700589900,2023-11-21 21:05:00,4
11,1,1342,1,Бабушка,1700579100,2023-11-21 18:05:00,1
28,0,1741,7,,1700557502,2023-11-21 12:05:02,8
16,0,1799,2,Зомби-спартанец,1700546701,2023-11-21 09:05:01,1
7,1,1375,1,"Кухонные принадлежности от Marvel по версии Midjourney 
 
Кулинары и поклонники Марвел в одном флаконе оценят",1700535900,2023-11-21 06:05:00,7
13,1,1343,0,Шикарные отели от Midjourney,1700525100,2023-11-21 03:05:00,5
3,0,1278,1,,1700507100,2023-11-20 22:05:00,1
16,0,1187,2,Белоснежка в стиле аниме,1700503500,2023-11-20 21:05:00,1
7,1,1092,2,Булочки с корицей,1700492700,2023-11-20 18:05:00,7
17,0,1331,3,Хищный подсолнух,1700481900,2023-11-20 15:05:00,1
18,0,1362,1,,1700471100,2023-11-20 12:05:00,5
35,7,4771,13,"Папа Римский на отдыхе от Midjourney 
 
Это я в Дубае, я ща отдыхаю 
Да, я так богат, и я это не скрываю",1700449500,2023-11-20 06:05:00,4
38,3,2900,7,Знаменитости на обычной работе от Midjourney,1700438700,2023-11-20 03:05:00,8
1,0,1354,2,,1700420700,2023-11-19 22:05:00,1
22,1,2207,3,Скрипач под луной,1700417100,2023-11-19 21:05:00,4
15,0,1548,1,Верность,1700406301,2023-11-19 18:05:01,1
36,1,1980,13,Туманные острова,1700395500,2023-11-19 15:05:00,9
20,0,1559,2,На мели,1700384700,2023-11-19 12:05:00,1
6,0,1214,2,Обои с черепами,1700373900,2023-11-19 09:05:00,3
14,3,2265,1,Знаменитости в другой вселенной от midjourney,1700363100,2023-11-19 06:05:00,6
20,1,1455,7,Герои Marvel в обличье котиков от нейросети Midjourney.,1700352300,2023-11-19 03:05:00,5
5,0,1281,1,,1700334300,2023-11-18 22:05:00,1
50,0,2245,12,"""Властелин колец"" в Византийском стиле",1700330700,2023-11-18 21:05:00,5
10,0,1659,4,Здание из спагетти,1700319900,2023-11-18 18:05:00,1
16,0,1478,3,Призрачный гонщик Киану Ривз,1700309100,2023-11-18 15:05:00,1
34,1,2404,8,"Человек паук, который оказался в России.",1700298300,2023-11-18 12:05:00,5
79,9,5780,41,Батин суп стал причиной гибели земли. Вот как это было по мнению DALL-E 3.,1700287500,2023-11-18 09:05:00,6
8,0,1330,2,"Пацаны на массе от Midjourney 
 
Надо подкачаться. Надо, надо подкачаться",1700276700,2023-11-18 06:05:00,4
13,0,1411,2,Midjourney сгенерировала роботов животных убийц,1700265900,2023-11-18 03:05:00,4
5,0,1581,8,,1700247900,2023-11-17 22:05:00,1
11,3,1240,0,Антарктида,1700244300,2023-11-17 21:05:00,1
23,1,2182,12,Если бы Альф приземлился в России,1700233501,2023-11-17 18:05:01,5
13,0,1410,3,Котзилла,1700222700,2023-11-17 15:05:00,1
16,0,1295,4,Детское новогоднее настроение,1700211901,2023-11-17 12:05:01,5
6,2,1736,2,Комиксы в стиле ужасов,1700201101,2023-11-17 09:05:01,5
13,0,1430,7,"Игровые туалеты Lamborghini Pro от Midjourney 
 
Теперь нахождение в уборной будет в 1000 раз лучше",1700190300,2023-11-17 06:05:00,5
47,5,2861,26,Президенты в розовых пижамах от Midjourney,1700179500,2023-11-17 03:05:00,6
8,2,1306,0,,1700161500,2023-11-16 22:05:00,1
11,1,1526,1,Мозговитый киборг,1700157900,2023-11-16 21:05:00,1
15,0,1494,6,"Клинок, рассекающий демонов",1700147101,2023-11-16 18:05:01,9
13,0,1384,0,Ночной киберпанк Нью-Йорк,1700136301,2023-11-16 15:05:01,1
14,0,1337,1,Пара кружек кофе,1700125501,2023-11-16 12:05:01,1
7,1,1456,2,Сигнал SOS,1700114702,2023-11-16 09:05:02,1
4,0,1273,0,"Кот босс, секретарь принеси молочка😆",1700103900,2023-11-16 06:05:00,1
11,0,2220,0,"Детский сериал ""Друзья"" от Midjourney",1700093100,2023-11-16 03:05:00,4
2,4,1424,2,,1700075100,2023-11-15 22:05:00,1
5,2,1394,0,"древнегреческие члены тайного общества, собравшиеся во дворце",1700071500,2023-11-15 21:05:00,1
60,4,6292,64,нейросеть нарисовала концепт идеального LEGO-набора,1700060700,2023-11-15 18:05:00,2
0,0,1269,0,"Что, если вам прямо сейчас выдадут секрет мгновенного профессионального роста? Этот секрет — наш практический курс по топовым нейросетям!

И это не просто обещания. По данным исследования Resume Builder на 2023 год, 9 из 10 работодателей ожидают, что их сотрудники будут владеть нейросетями. А 30% усердно ищут тех, кто знает их профессионально.

Чем вам поможет курс 

— Освоите 7 нейросетей.
— Закрепите знания на практике, которая приближена к реальным задачам.
— Получите доступ к чату с авторами курса.
— Будете получать все обновления курса, потому что он останется у вас навсегда.

2 месяца учёбы достаточно, чтобы стать мастером топовых нейросетей и увеличить производительность работы в 10 раз. А также — выделиться на рынке труда.

Записаться https://vk.cc/csdbed
В черную пятницу на курс действует скидка до 60% и при покупке вы получаете второй курс в подарок.",1700053800,2023-11-15 16:10:00,1
20,1,2414,6,Император Нового Египта,1700049904,2023-11-15 15:05:04,1
22,0,1764,3,Наводнение,1700039100,2023-11-15 12:05:00,1
37,1,3099,2,Полночный Чайнатаун,1700028300,2023-11-15 09:05:00,1
18,3,1976,8,"Супергерои из вселенной DC, если бы они были из Индии Генерация MidJourney.",1700017500,2023-11-15 06:05:00,4
23,0,1537,5,Новые виды животных от Midjourney,1700006700,2023-11-15 03:05:00,9
2,0,1204,1,,1699988700,2023-11-14 22:05:00,1
15,1,2171,0,бедуины на конях,1699985100,2023-11-14 21:05:00,1
28,0,4316,3,Кадр из мультфильма,1699974300,2023-11-14 18:05:00,1
25,1,2779,1,Вселенские песочные часы,1699963501,2023-11-14 15:05:01,1
17,0,3175,1,Стражница Атлантиды,1699952702,2023-11-14 12:05:02,1
14,2,2695,1,,1699941901,2023-11-14 09:05:01,1
13,1,1759,2,Правители государств из модного каталога 70-х годов от 😅Midjourney,1699931100,2023-11-14 06:05:00,4
13,0,1841,4,Криштиану Роналду разной национальности от Midjourney,1699920300,2023-11-14 03:05:00,5
3,1,1580,2,,1699902300,2023-11-13 22:05:00,1
28,0,2439,2,Утро в Токио,1699898700,2023-11-13 21:05:00,1
27,2,2583,3,Мечтающая демоница,1699887900,2023-11-13 18:05:00,1
13,0,1528,1,Дарт Вейдер с тыквой-светильником,1699877101,2023-11-13 15:05:01,1
10,0,1489,1,кермит в открытом космосе рядом с Луной,1699866301,2023-11-13 12:05:01,1
14,0,1474,4,,1699855500,2023-11-13 09:05:00,7
28,3,3310,20,Если бы великие поэты и писатели прошлого вели социальные сети в наши дни. Работа нейросети MidJourney.,1699844700,2023-11-13 06:05:00,5
16,2,2558,5,МакДональдс в готическом стиле от Midjourney,1699833900,2023-11-13 03:05:00,4
1,2,1576,2,,1699815900,2023-11-12 22:05:00,1
25,1,2626,3,Леди Босс,1699812300,2023-11-12 21:05:00,1
19,4,2615,9,Игровые постеры Disney - Pixar,1699801500,2023-11-12 18:05:00,8
27,0,2483,2,Вечер в кафе,1699790702,2023-11-12 15:05:02,1
7,0,1687,0,Чудовище против монстра,1699779901,2023-11-12 12:05:01,1
23,0,1675,1,Разбитые мысли,1699769100,2023-11-12 09:05:00,1
76,2,4701,25,"Персонажи фильма ""Гарри Поттер"" в образе самураев от Midjourney 
 
У самурая нет цели, есть только путь, а путь самурая - это смерть",1699758300,2023-11-12 06:05:00,5
16,1,1854,2,"С Midjourney больше не будет слез. Нейронка переделала печальные концовки известных фильмом и теперь Скайуокер никогда не станет Дартом Вейдером, а Джек Доусон переживет крушение Титаника.",1699747500,2023-11-12 03:05:00,5
7,0,1447,7,,1699729500,2023-11-11 22:05:00,1
17,1,1669,2,Счастливые старики,1699725900,2023-11-11 21:05:00,1
20,0,1438,1,Библиотека,1699715100,2023-11-11 18:05:00,1
9,0,1201,0,Неизвестная энергия,1699704302,2023-11-11 15:05:02,1
27,4,3004,2,Андроид-охотник за головами,1699693501,2023-11-11 12:05:01,1
19,1,1748,2,Продавцы и фермеры,1699682700,2023-11-11 09:05:00,5
22,1,2058,13,Капибары-маги от Midjourney,1699671900,2023-11-11 06:05:00,4
17,1,1753,4,Обувь Nike от Midjourney,1699661100,2023-11-11 03:05:00,6
2,0,1288,2,,1699643100,2023-11-10 22:05:00,1
13,0,1421,3,Джедай Аанг,1699639500,2023-11-10 21:05:00,1
90,0,8074,62,Нейросеть создала постер для возможного мультфильма от Disney по мотивам популярного мема,1699628703,2023-11-10 18:05:03,2
41,1,2925,5,"Санса Старк, приручительница драконов",1699617902,2023-11-10 15:05:02,1
20,2,2148,3,Рыцарь чести,1699607102,2023-11-10 12:05:02,1
20,0,1434,1,«Праздник к нам приходит» хэллоуинская версия,1699596302,2023-11-10 09:05:02,1
